,Article,ArticlePublishingDate,Community,n_edges,total_edges_possible,quotient
13091,2000103544042,2019-05-21 11:52:10.00,23,0,210,0.0
13092,2000103544042,2019-05-21 11:52:10.00,24,0,182,0.0
13093,2000103544042,2019-05-21 11:52:10.00,25,0,156,0.0
13094,2000103544042,2019-05-21 11:52:10.00,26,0,156,0.0
13095,2000103544042,2019-05-21 11:52:10.00,27,0,156,0.0
13096,2000103544042,2019-05-21 11:52:10.00,28,0,156,0.0
13097,2000103544042,2019-05-21 11:52:10.00,29,0,110,0.0
13098,2000103544042,2019-05-21 11:52:10.00,30,0,110,0.0
13099,2000103544042,2019-05-21 11:52:10.00,31,0,110,0.0
13100,2000103544042,2019-05-21 11:52:10.00,32,0,90,0.0
13101,2000103544042,2019-05-21 11:52:10.00,33,0,90,0.0
13102,2000103544042,2019-05-21 11:52:10.00,34,0,90,0.0
13103,2000103544042,2019-05-21 11:52:10.00,35,0,72,0.0
13104,2000103544042,2019-05-21 11:52:10.00,36,0,72,0.0
13105,2000103544042,2019-05-21 11:52:10.00,37,0,56,0.0
13106,2000103544042,2019-05-21 11:52:10.00,38,0,56,0.0
13107,2000103544042,2019-05-21 11:52:10.00,39,0,56,0.0
13108,2000103544042,2019-05-21 11:52:10.00,40,0,42,0.0
13109,2000103544042,2019-05-21 11:52:10.00,41,0,42,0.0
13110,2000103544042,2019-05-21 11:52:10.00,42,0,42,0.0
13111,2000103544042,2019-05-21 11:52:10.00,43,0,42,0.0
13112,2000103544042,2019-05-21 11:52:10.00,44,0,42,0.0
13113,2000103544042,2019-05-21 11:52:10.00,45,0,42,0.0
13114,2000103544042,2019-05-21 11:52:10.00,46,0,42,0.0
13115,2000103544042,2019-05-21 11:52:10.00,47,0,42,0.0
13116,2000103544042,2019-05-21 11:52:10.00,48,0,42,0.0
13117,2000103544042,2019-05-21 11:52:10.00,49,0,30,0.0
13118,2000103544042,2019-05-21 11:52:10.00,50,0,30,0.0
13119,2000103544042,2019-05-21 11:52:10.00,51,0,30,0.0
13120,2000103544042,2019-05-21 11:52:10.00,52,0,30,0.0
13121,2000103544042,2019-05-21 11:52:10.00,53,0,30,0.0
13122,2000103544042,2019-05-21 11:52:10.00,54,0,30,0.0
13123,2000103544042,2019-05-21 11:52:10.00,55,0,30,0.0
13124,2000103544042,2019-05-21 11:52:10.00,56,0,30,0.0
13125,2000103544042,2019-05-21 11:52:10.00,57,0,30,0.0
13126,2000103544042,2019-05-21 11:52:10.00,58,0,20,0.0
13127,2000103544042,2019-05-21 11:52:10.00,59,0,20,0.0
13128,2000103544042,2019-05-21 11:52:10.00,60,0,20,0.0
13129,2000103544042,2019-05-21 11:52:10.00,61,0,20,0.0
13130,2000103544042,2019-05-21 11:52:10.00,62,0,20,0.0
13131,2000103544042,2019-05-21 11:52:10.00,63,0,20,0.0
13132,2000103544042,2019-05-21 11:52:10.00,64,0,20,0.0
13133,2000103544042,2019-05-21 11:52:10.00,65,0,20,0.0
13134,2000103544042,2019-05-21 11:52:10.00,66,0,20,0.0
13135,2000103544042,2019-05-21 11:52:10.00,67,0,20,0.0
13136,2000103544042,2019-05-21 11:52:10.00,68,0,20,0.0
13137,2000103544042,2019-05-21 11:52:10.00,69,0,20,0.0
13138,2000103544042,2019-05-21 11:52:10.00,70,0,20,0.0
13139,2000103544042,2019-05-21 11:52:10.00,71,0,20,0.0
13140,2000103544042,2019-05-21 11:52:10.00,72,0,20,0.0
13141,2000103544042,2019-05-21 11:52:10.00,73,0,20,0.0
13142,2000103544042,2019-05-21 11:52:10.00,74,0,20,0.0
13143,2000103544042,2019-05-21 11:52:10.00,75,0,20,0.0
13144,2000103544042,2019-05-21 11:52:10.00,76,0,12,0.0
13145,2000103544042,2019-05-21 11:52:10.00,77,0,12,0.0
13146,2000103544042,2019-05-21 11:52:10.00,78,0,12,0.0
13147,2000103544042,2019-05-21 11:52:10.00,79,0,12,0.0
13148,2000103544042,2019-05-21 11:52:10.00,80,0,12,0.0
13149,2000103544042,2019-05-21 11:52:10.00,81,0,12,0.0
13150,2000103544042,2019-05-21 11:52:10.00,82,0,12,0.0
13151,2000103544042,2019-05-21 11:52:10.00,83,0,12,0.0
13152,2000103544042,2019-05-21 11:52:10.00,84,0,12,0.0
13153,2000103544042,2019-05-21 11:52:10.00,85,0,12,0.0
13154,2000103544042,2019-05-21 11:52:10.00,86,0,12,0.0
13155,2000103544042,2019-05-21 11:52:10.00,87,0,12,0.0
13156,2000103544042,2019-05-21 11:52:10.00,88,0,12,0.0
13157,2000103544042,2019-05-21 11:52:10.00,89,0,12,0.0
13158,2000103544042,2019-05-21 11:52:10.00,90,0,12,0.0
13159,2000103544042,2019-05-21 11:52:10.00,91,0,12,0.0
13160,2000103544042,2019-05-21 11:52:10.00,92,0,12,0.0
13161,2000103544042,2019-05-21 11:52:10.00,93,0,12,0.0
13162,2000103544042,2019-05-21 11:52:10.00,94,0,12,0.0
13163,2000103544042,2019-05-21 11:52:10.00,95,0,12,0.0
13164,2000103544042,2019-05-21 11:52:10.00,96,0,12,0.0
13165,2000103544042,2019-05-21 11:52:10.00,97,0,12,0.0
13166,2000103544042,2019-05-21 11:52:10.00,98,0,12,0.0
13167,2000103544042,2019-05-21 11:52:10.00,99,0,12,0.0
13168,2000103544042,2019-05-21 11:52:10.00,100,0,12,0.0
13169,2000103544042,2019-05-21 11:52:10.00,101,0,12,0.0
13170,2000103544042,2019-05-21 11:52:10.00,102,0,12,0.0
13171,2000103544042,2019-05-21 11:52:10.00,103,0,12,0.0
13172,2000103544042,2019-05-21 11:52:10.00,104,0,12,0.0
13173,2000103544042,2019-05-21 11:52:10.00,105,0,12,0.0
13174,2000103544042,2019-05-21 11:52:10.00,106,0,12,0.0
13175,2000103544042,2019-05-21 11:52:10.00,107,0,12,0.0
13176,2000103197023,2019-05-15 16:14:30.56,0,183,11125560,2e-05
13177,2000103197023,2019-05-15 16:14:30.56,1,7,7921410,0.0
13178,2000103197023,2019-05-15 16:14:30.56,2,17,3843560,0.0
13179,2000103197023,2019-05-15 16:14:30.56,3,18,2463330,1e-05
13180,2000103197023,2019-05-15 16:14:30.56,4,1,738740,0.0
13181,2000103197023,2019-05-15 16:14:30.56,5,0,103362,0.0
13182,2000103197023,2019-05-15 16:14:30.56,6,0,72630,0.0
13183,2000103197023,2019-05-15 16:14:30.56,7,0,52212,0.0
13184,2000103197023,2019-05-15 16:14:30.56,8,1,46440,2e-05
13185,2000103197023,2019-05-15 16:14:30.56,9,0,46440,0.0
13186,2000103197023,2019-05-15 16:14:30.56,10,0,40602,0.0
13187,2000103197023,2019-05-15 16:14:30.56,11,1,30450,3e-05
13188,2000103197023,2019-05-15 16:14:30.56,12,2,21170,9e-05
13189,2000103197023,2019-05-15 16:14:30.56,13,0,15750,0.0
13190,2000103197023,2019-05-15 16:14:30.56,14,0,15750,0.0
13191,2000103197023,2019-05-15 16:14:30.56,15,0,9900,0.0
13192,2000103197023,2019-05-15 16:14:30.56,16,0,9120,0.0
13193,2000103197023,2019-05-15 16:14:30.56,17,0,7310,0.0
13194,2000103197023,2019-05-15 16:14:30.56,18,0,5402,0.0
13195,2000103197023,2019-05-15 16:14:30.56,19,0,3422,0.0
13196,2000103197023,2019-05-15 16:14:30.56,20,0,870,0.0
13197,2000103197023,2019-05-15 16:14:30.56,21,0,420,0.0
13198,2000103197023,2019-05-15 16:14:30.56,22,0,272,0.0
13199,2000103197023,2019-05-15 16:14:30.56,23,0,210,0.0
13200,2000103197023,2019-05-15 16:14:30.56,24,0,182,0.0
13201,2000103197023,2019-05-15 16:14:30.56,25,0,156,0.0
13202,2000103197023,2019-05-15 16:14:30.56,26,0,156,0.0
13203,2000103197023,2019-05-15 16:14:30.56,27,0,156,0.0
13204,2000103197023,2019-05-15 16:14:30.56,28,0,156,0.0
13205,2000103197023,2019-05-15 16:14:30.56,29,0,110,0.0
13206,2000103197023,2019-05-15 16:14:30.56,30,0,110,0.0
13207,2000103197023,2019-05-15 16:14:30.56,31,0,110,0.0
13208,2000103197023,2019-05-15 16:14:30.56,32,0,90,0.0
13209,2000103197023,2019-05-15 16:14:30.56,33,0,90,0.0
13210,2000103197023,2019-05-15 16:14:30.56,34,0,90,0.0
13211,2000103197023,2019-05-15 16:14:30.56,35,0,72,0.0
13212,2000103197023,2019-05-15 16:14:30.56,36,0,72,0.0
13213,2000103197023,2019-05-15 16:14:30.56,37,0,56,0.0
13214,2000103197023,2019-05-15 16:14:30.56,38,0,56,0.0
13215,2000103197023,2019-05-15 16:14:30.56,39,0,56,0.0
13216,2000103197023,2019-05-15 16:14:30.56,40,0,42,0.0
13217,2000103197023,2019-05-15 16:14:30.56,41,0,42,0.0
13218,2000103197023,2019-05-15 16:14:30.56,42,0,42,0.0
13219,2000103197023,2019-05-15 16:14:30.56,43,0,42,0.0
13220,2000103197023,2019-05-15 16:14:30.56,44,0,42,0.0
13221,2000103197023,2019-05-15 16:14:30.56,45,0,42,0.0
13222,2000103197023,2019-05-15 16:14:30.56,46,0,42,0.0
13223,2000103197023,2019-05-15 16:14:30.56,47,0,42,0.0
13224,2000103197023,2019-05-15 16:14:30.56,48,0,42,0.0
13225,2000103197023,2019-05-15 16:14:30.56,49,0,30,0.0
13226,2000103197023,2019-05-15 16:14:30.56,50,0,30,0.0
13227,2000103197023,2019-05-15 16:14:30.56,51,0,30,0.0
13228,2000103197023,2019-05-15 16:14:30.56,52,0,30,0.0
13229,2000103197023,2019-05-15 16:14:30.56,53,0,30,0.0
13230,2000103197023,2019-05-15 16:14:30.56,54,0,30,0.0
13231,2000103197023,2019-05-15 16:14:30.56,55,0,30,0.0
13232,2000103197023,2019-05-15 16:14:30.56,56,0,30,0.0
13233,2000103197023,2019-05-15 16:14:30.56,57,0,30,0.0
13234,2000103197023,2019-05-15 16:14:30.56,58,0,20,0.0
13235,2000103197023,2019-05-15 16:14:30.56,59,0,20,0.0
13236,2000103197023,2019-05-15 16:14:30.56,60,0,20,0.0
13237,2000103197023,2019-05-15 16:14:30.56,61,0,20,0.0
13238,2000103197023,2019-05-15 16:14:30.56,62,0,20,0.0
13239,2000103197023,2019-05-15 16:14:30.56,63,0,20,0.0
13240,2000103197023,2019-05-15 16:14:30.56,64,0,20,0.0
13241,2000103197023,2019-05-15 16:14:30.56,65,0,20,0.0
13242,2000103197023,2019-05-15 16:14:30.56,66,0,20,0.0
13243,2000103197023,2019-05-15 16:14:30.56,67,0,20,0.0
13244,2000103197023,2019-05-15 16:14:30.56,68,0,20,0.0
13245,2000103197023,2019-05-15 16:14:30.56,69,0,20,0.0
13246,2000103197023,2019-05-15 16:14:30.56,70,0,20,0.0
13247,2000103197023,2019-05-15 16:14:30.56,71,0,20,0.0
13248,2000103197023,2019-05-15 16:14:30.56,72,0,20,0.0
13249,2000103197023,2019-05-15 16:14:30.56,73,0,20,0.0
13250,2000103197023,2019-05-15 16:14:30.56,74,0,20,0.0
13251,2000103197023,2019-05-15 16:14:30.56,75,0,20,0.0
13252,2000103197023,2019-05-15 16:14:30.56,76,0,12,0.0
13253,2000103197023,2019-05-15 16:14:30.56,77,0,12,0.0
13254,2000103197023,2019-05-15 16:14:30.56,78,0,12,0.0
13255,2000103197023,2019-05-15 16:14:30.56,79,0,12,0.0
13256,2000103197023,2019-05-15 16:14:30.56,80,0,12,0.0
13257,2000103197023,2019-05-15 16:14:30.56,81,0,12,0.0
13258,2000103197023,2019-05-15 16:14:30.56,82,0,12,0.0
13259,2000103197023,2019-05-15 16:14:30.56,83,0,12,0.0
13260,2000103197023,2019-05-15 16:14:30.56,84,0,12,0.0
13261,2000103197023,2019-05-15 16:14:30.56,85,0,12,0.0
13262,2000103197023,2019-05-15 16:14:30.56,86,0,12,0.0
13263,2000103197023,2019-05-15 16:14:30.56,87,0,12,0.0
13264,2000103197023,2019-05-15 16:14:30.56,88,0,12,0.0
13265,2000103197023,2019-05-15 16:14:30.56,89,0,12,0.0
13266,2000103197023,2019-05-15 16:14:30.56,90,0,12,0.0
13267,2000103197023,2019-05-15 16:14:30.56,91,0,12,0.0
13268,2000103197023,2019-05-15 16:14:30.56,92,0,12,0.0
13269,2000103197023,2019-05-15 16:14:30.56,93,0,12,0.0
13270,2000103197023,2019-05-15 16:14:30.56,94,0,12,0.0
13271,2000103197023,2019-05-15 16:14:30.56,95,0,12,0.0
13272,2000103197023,2019-05-15 16:14:30.56,96,0,12,0.0
13273,2000103197023,2019-05-15 16:14:30.56,97,0,12,0.0
13274,2000103197023,2019-05-15 16:14:30.56,98,0,12,0.0
13275,2000103197023,2019-05-15 16:14:30.56,99,0,12,0.0
13276,2000103197023,2019-05-15 16:14:30.56,100,0,12,0.0
13277,2000103197023,2019-05-15 16:14:30.56,101,0,12,0.0
13278,2000103197023,2019-05-15 16:14:30.56,102,0,12,0.0
13279,2000103197023,2019-05-15 16:14:30.56,103,0,12,0.0
13280,2000103197023,2019-05-15 16:14:30.56,104,0,12,0.0
13281,2000103197023,2019-05-15 16:14:30.56,105,0,12,0.0
13282,2000103197023,2019-05-15 16:14:30.56,106,0,12,0.0
13283,2000103197023,2019-05-15 16:14:30.56,107,0,12,0.0
13284,2000102463625,2019-05-03 14:01:53.00,0,211,11125560,2e-05
13285,2000102463625,2019-05-03 14:01:53.00,1,173,7921410,2e-05
13286,2000102463625,2019-05-03 14:01:53.00,2,13,3843560,0.0
13287,2000102463625,2019-05-03 14:01:53.00,3,39,2463330,2e-05
13288,2000102463625,2019-05-03 14:01:53.00,4,10,738740,1e-05
13289,2000102463625,2019-05-03 14:01:53.00,5,2,103362,2e-05
13290,2000102463625,2019-05-03 14:01:53.00,6,0,72630,0.0
13291,2000102463625,2019-05-03 14:01:53.00,7,0,52212,0.0
13292,2000102463625,2019-05-03 14:01:53.00,8,0,46440,0.0
13293,2000102463625,2019-05-03 14:01:53.00,9,0,46440,0.0
13294,2000102463625,2019-05-03 14:01:53.00,10,0,40602,0.0
13295,2000102463625,2019-05-03 14:01:53.00,11,0,30450,0.0
13296,2000102463625,2019-05-03 14:01:53.00,12,0,21170,0.0
13297,2000102463625,2019-05-03 14:01:53.00,13,0,15750,0.0
13298,2000102463625,2019-05-03 14:01:53.00,14,0,15750,0.0
13299,2000102463625,2019-05-03 14:01:53.00,15,0,9900,0.0
13300,2000102463625,2019-05-03 14:01:53.00,16,0,9120,0.0
13301,2000102463625,2019-05-03 14:01:53.00,17,0,7310,0.0
13302,2000102463625,2019-05-03 14:01:53.00,18,0,5402,0.0
13303,2000102463625,2019-05-03 14:01:53.00,19,0,3422,0.0
13304,2000102463625,2019-05-03 14:01:53.00,20,0,870,0.0
13305,2000102463625,2019-05-03 14:01:53.00,21,0,420,0.0
13306,2000102463625,2019-05-03 14:01:53.00,22,0,272,0.0
13307,2000102463625,2019-05-03 14:01:53.00,23,0,210,0.0
13308,2000102463625,2019-05-03 14:01:53.00,24,0,182,0.0
13309,2000102463625,2019-05-03 14:01:53.00,25,0,156,0.0
13310,2000102463625,2019-05-03 14:01:53.00,26,0,156,0.0
13311,2000102463625,2019-05-03 14:01:53.00,27,0,156,0.0
13312,2000102463625,2019-05-03 14:01:53.00,28,0,156,0.0
13313,2000102463625,2019-05-03 14:01:53.00,29,0,110,0.0
13314,2000102463625,2019-05-03 14:01:53.00,30,0,110,0.0
13315,2000102463625,2019-05-03 14:01:53.00,31,0,110,0.0
13316,2000102463625,2019-05-03 14:01:53.00,32,0,90,0.0
13317,2000102463625,2019-05-03 14:01:53.00,33,0,90,0.0
13318,2000102463625,2019-05-03 14:01:53.00,34,0,90,0.0
13319,2000102463625,2019-05-03 14:01:53.00,35,0,72,0.0
13320,2000102463625,2019-05-03 14:01:53.00,36,0,72,0.0
13321,2000102463625,2019-05-03 14:01:53.00,37,0,56,0.0
13322,2000102463625,2019-05-03 14:01:53.00,38,0,56,0.0
13323,2000102463625,2019-05-03 14:01:53.00,39,0,56,0.0
13324,2000102463625,2019-05-03 14:01:53.00,40,0,42,0.0
13325,2000102463625,2019-05-03 14:01:53.00,41,0,42,0.0
13326,2000102463625,2019-05-03 14:01:53.00,42,0,42,0.0
13327,2000102463625,2019-05-03 14:01:53.00,43,0,42,0.0
13328,2000102463625,2019-05-03 14:01:53.00,44,0,42,0.0
13329,2000102463625,2019-05-03 14:01:53.00,45,0,42,0.0
13330,2000102463625,2019-05-03 14:01:53.00,46,0,42,0.0
13331,2000102463625,2019-05-03 14:01:53.00,47,0,42,0.0
13332,2000102463625,2019-05-03 14:01:53.00,48,0,42,0.0
13333,2000102463625,2019-05-03 14:01:53.00,49,0,30,0.0
13334,2000102463625,2019-05-03 14:01:53.00,50,0,30,0.0
13335,2000102463625,2019-05-03 14:01:53.00,51,0,30,0.0
13336,2000102463625,2019-05-03 14:01:53.00,52,0,30,0.0
13337,2000102463625,2019-05-03 14:01:53.00,53,0,30,0.0
13338,2000102463625,2019-05-03 14:01:53.00,54,0,30,0.0
13339,2000102463625,2019-05-03 14:01:53.00,55,0,30,0.0
13340,2000102463625,2019-05-03 14:01:53.00,56,0,30,0.0
13341,2000102463625,2019-05-03 14:01:53.00,57,0,30,0.0
13342,2000102463625,2019-05-03 14:01:53.00,58,0,20,0.0
13343,2000102463625,2019-05-03 14:01:53.00,59,0,20,0.0
13344,2000102463625,2019-05-03 14:01:53.00,60,0,20,0.0
13345,2000102463625,2019-05-03 14:01:53.00,61,1,20,0.05
13346,2000102463625,2019-05-03 14:01:53.00,62,0,20,0.0
13347,2000102463625,2019-05-03 14:01:53.00,63,0,20,0.0
13348,2000102463625,2019-05-03 14:01:53.00,64,0,20,0.0
13349,2000102463625,2019-05-03 14:01:53.00,65,0,20,0.0
13350,2000102463625,2019-05-03 14:01:53.00,66,0,20,0.0
13351,2000102463625,2019-05-03 14:01:53.00,67,0,20,0.0
13352,2000102463625,2019-05-03 14:01:53.00,68,0,20,0.0
13353,2000102463625,2019-05-03 14:01:53.00,69,0,20,0.0
13354,2000102463625,2019-05-03 14:01:53.00,70,0,20,0.0
13355,2000102463625,2019-05-03 14:01:53.00,71,0,20,0.0
13356,2000102463625,2019-05-03 14:01:53.00,72,0,20,0.0
13357,2000102463625,2019-05-03 14:01:53.00,73,0,20,0.0
13358,2000102463625,2019-05-03 14:01:53.00,74,0,20,0.0
13359,2000102463625,2019-05-03 14:01:53.00,75,0,20,0.0
13360,2000102463625,2019-05-03 14:01:53.00,76,0,12,0.0
13361,2000102463625,2019-05-03 14:01:53.00,77,0,12,0.0
13362,2000102463625,2019-05-03 14:01:53.00,78,0,12,0.0
13363,2000102463625,2019-05-03 14:01:53.00,79,0,12,0.0
13364,2000102463625,2019-05-03 14:01:53.00,80,0,12,0.0
13365,2000102463625,2019-05-03 14:01:53.00,81,0,12,0.0
13366,2000102463625,2019-05-03 14:01:53.00,82,0,12,0.0
13367,2000102463625,2019-05-03 14:01:53.00,83,0,12,0.0
13368,2000102463625,2019-05-03 14:01:53.00,84,0,12,0.0
13369,2000102463625,2019-05-03 14:01:53.00,85,0,12,0.0
13370,2000102463625,2019-05-03 14:01:53.00,86,0,12,0.0
13371,2000102463625,2019-05-03 14:01:53.00,87,0,12,0.0
13372,2000102463625,2019-05-03 14:01:53.00,88,0,12,0.0
13373,2000102463625,2019-05-03 14:01:53.00,89,0,12,0.0
13374,2000102463625,2019-05-03 14:01:53.00,90,0,12,0.0
13375,2000102463625,2019-05-03 14:01:53.00,91,0,12,0.0
13376,2000102463625,2019-05-03 14:01:53.00,92,0,12,0.0
13377,2000102463625,2019-05-03 14:01:53.00,93,0,12,0.0
13378,2000102463625,2019-05-03 14:01:53.00,94,0,12,0.0
13379,2000102463625,2019-05-03 14:01:53.00,95,0,12,0.0
13380,2000102463625,2019-05-03 14:01:53.00,96,0,12,0.0
13381,2000102463625,2019-05-03 14:01:53.00,97,0,12,0.0
13382,2000102463625,2019-05-03 14:01:53.00,98,0,12,0.0
13383,2000102463625,2019-05-03 14:01:53.00,99,0,12,0.0
13384,2000102463625,2019-05-03 14:01:53.00,100,0,12,0.0
13385,2000102463625,2019-05-03 14:01:53.00,101,0,12,0.0
13386,2000102463625,2019-05-03 14:01:53.00,102,0,12,0.0
13387,2000102463625,2019-05-03 14:01:53.00,103,0,12,0.0
13388,2000102463625,2019-05-03 14:01:53.00,104,0,12,0.0
13389,2000102463625,2019-05-03 14:01:53.00,105,0,12,0.0
13390,2000102463625,2019-05-03 14:01:53.00,106,0,12,0.0
13391,2000102463625,2019-05-03 14:01:53.00,107,0,12,0.0
13392,2000103985049,2019-05-30 08:00:01.07,0,122,11125560,1e-05
13393,2000103985049,2019-05-30 08:00:01.07,1,35,7921410,0.0
13394,2000103985049,2019-05-30 08:00:01.07,2,39,3843560,1e-05
13395,2000103985049,2019-05-30 08:00:01.07,3,32,2463330,1e-05
13396,2000103985049,2019-05-30 08:00:01.07,4,1,738740,0.0
13397,2000103985049,2019-05-30 08:00:01.07,5,3,103362,3e-05
13398,2000103985049,2019-05-30 08:00:01.07,6,1,72630,1e-05
13399,2000103985049,2019-05-30 08:00:01.07,7,0,52212,0.0
13400,2000103985049,2019-05-30 08:00:01.07,8,0,46440,0.0
13401,2000103985049,2019-05-30 08:00:01.07,9,0,46440,0.0
13402,2000103985049,2019-05-30 08:00:01.07,10,0,40602,0.0
13403,2000103985049,2019-05-30 08:00:01.07,11,0,30450,0.0
13404,2000103985049,2019-05-30 08:00:01.07,12,0,21170,0.0
13405,2000103985049,2019-05-30 08:00:01.07,13,2,15750,0.00013
13406,2000103985049,2019-05-30 08:00:01.07,14,0,15750,0.0
13407,2000103985049,2019-05-30 08:00:01.07,15,0,9900,0.0
13408,2000103985049,2019-05-30 08:00:01.07,16,0,9120,0.0
13409,2000103985049,2019-05-30 08:00:01.07,17,0,7310,0.0
13410,2000103985049,2019-05-30 08:00:01.07,18,0,5402,0.0
13411,2000103985049,2019-05-30 08:00:01.07,19,0,3422,0.0
13412,2000103985049,2019-05-30 08:00:01.07,20,0,870,0.0
13413,2000103985049,2019-05-30 08:00:01.07,21,0,420,0.0
13414,2000103985049,2019-05-30 08:00:01.07,22,0,272,0.0
13415,2000103985049,2019-05-30 08:00:01.07,23,0,210,0.0
13416,2000103985049,2019-05-30 08:00:01.07,24,0,182,0.0
13417,2000103985049,2019-05-30 08:00:01.07,25,0,156,0.0
13418,2000103985049,2019-05-30 08:00:01.07,26,0,156,0.0
13419,2000103985049,2019-05-30 08:00:01.07,27,0,156,0.0
13420,2000103985049,2019-05-30 08:00:01.07,28,0,156,0.0
13421,2000103985049,2019-05-30 08:00:01.07,29,0,110,0.0
13422,2000103985049,2019-05-30 08:00:01.07,30,0,110,0.0
13423,2000103985049,2019-05-30 08:00:01.07,31,0,110,0.0
13424,2000103985049,2019-05-30 08:00:01.07,32,0,90,0.0
13425,2000103985049,2019-05-30 08:00:01.07,33,0,90,0.0
13426,2000103985049,2019-05-30 08:00:01.07,34,0,90,0.0
13427,2000103985049,2019-05-30 08:00:01.07,35,0,72,0.0
13428,2000103985049,2019-05-30 08:00:01.07,36,0,72,0.0
13429,2000103985049,2019-05-30 08:00:01.07,37,0,56,0.0
13430,2000103985049,2019-05-30 08:00:01.07,38,0,56,0.0
13431,2000103985049,2019-05-30 08:00:01.07,39,0,56,0.0
13432,2000103985049,2019-05-30 08:00:01.07,40,0,42,0.0
13433,2000103985049,2019-05-30 08:00:01.07,41,0,42,0.0
13434,2000103985049,2019-05-30 08:00:01.07,42,0,42,0.0
13435,2000103985049,2019-05-30 08:00:01.07,43,0,42,0.0
13436,2000103985049,2019-05-30 08:00:01.07,44,0,42,0.0
13437,2000103985049,2019-05-30 08:00:01.07,45,0,42,0.0
13438,2000103985049,2019-05-30 08:00:01.07,46,0,42,0.0
13439,2000103985049,2019-05-30 08:00:01.07,47,0,42,0.0
13440,2000103985049,2019-05-30 08:00:01.07,48,0,42,0.0
13441,2000103985049,2019-05-30 08:00:01.07,49,0,30,0.0
13442,2000103985049,2019-05-30 08:00:01.07,50,0,30,0.0
13443,2000103985049,2019-05-30 08:00:01.07,51,0,30,0.0
13444,2000103985049,2019-05-30 08:00:01.07,52,0,30,0.0
13445,2000103985049,2019-05-30 08:00:01.07,53,0,30,0.0
13446,2000103985049,2019-05-30 08:00:01.07,54,0,30,0.0
13447,2000103985049,2019-05-30 08:00:01.07,55,0,30,0.0
13448,2000103985049,2019-05-30 08:00:01.07,56,0,30,0.0
13449,2000103985049,2019-05-30 08:00:01.07,57,0,30,0.0
13450,2000103985049,2019-05-30 08:00:01.07,58,0,20,0.0
13451,2000103985049,2019-05-30 08:00:01.07,59,0,20,0.0
13452,2000103985049,2019-05-30 08:00:01.07,60,0,20,0.0
13453,2000103985049,2019-05-30 08:00:01.07,61,4,20,0.2
13454,2000103985049,2019-05-30 08:00:01.07,62,0,20,0.0
13455,2000103985049,2019-05-30 08:00:01.07,63,0,20,0.0
13456,2000103985049,2019-05-30 08:00:01.07,64,0,20,0.0
13457,2000103985049,2019-05-30 08:00:01.07,65,0,20,0.0
13458,2000103985049,2019-05-30 08:00:01.07,66,0,20,0.0
13459,2000103985049,2019-05-30 08:00:01.07,67,0,20,0.0
13460,2000103985049,2019-05-30 08:00:01.07,68,0,20,0.0
13461,2000103985049,2019-05-30 08:00:01.07,69,0,20,0.0
13462,2000103985049,2019-05-30 08:00:01.07,70,0,20,0.0
13463,2000103985049,2019-05-30 08:00:01.07,71,0,20,0.0
13464,2000103985049,2019-05-30 08:00:01.07,72,0,20,0.0
13465,2000103985049,2019-05-30 08:00:01.07,73,0,20,0.0
13466,2000103985049,2019-05-30 08:00:01.07,74,0,20,0.0
13467,2000103985049,2019-05-30 08:00:01.07,75,3,20,0.15
13468,2000103985049,2019-05-30 08:00:01.07,76,0,12,0.0
13469,2000103985049,2019-05-30 08:00:01.07,77,0,12,0.0
13470,2000103985049,2019-05-30 08:00:01.07,78,0,12,0.0
13471,2000103985049,2019-05-30 08:00:01.07,79,0,12,0.0
13472,2000103985049,2019-05-30 08:00:01.07,80,0,12,0.0
13473,2000103985049,2019-05-30 08:00:01.07,81,0,12,0.0
13474,2000103985049,2019-05-30 08:00:01.07,82,0,12,0.0
13475,2000103985049,2019-05-30 08:00:01.07,83,0,12,0.0
13476,2000103985049,2019-05-30 08:00:01.07,84,0,12,0.0
13477,2000103985049,2019-05-30 08:00:01.07,85,0,12,0.0
13478,2000103985049,2019-05-30 08:00:01.07,86,0,12,0.0
13479,2000103985049,2019-05-30 08:00:01.07,87,0,12,0.0
13480,2000103985049,2019-05-30 08:00:01.07,88,0,12,0.0
13481,2000103985049,2019-05-30 08:00:01.07,89,0,12,0.0
13482,2000103985049,2019-05-30 08:00:01.07,90,0,12,0.0
13483,2000103985049,2019-05-30 08:00:01.07,91,0,12,0.0
13484,2000103985049,2019-05-30 08:00:01.07,92,0,12,0.0
13485,2000103985049,2019-05-30 08:00:01.07,93,0,12,0.0
13486,2000103985049,2019-05-30 08:00:01.07,94,0,12,0.0
13487,2000103985049,2019-05-30 08:00:01.07,95,0,12,0.0
13488,2000103985049,2019-05-30 08:00:01.07,96,0,12,0.0
13489,2000103985049,2019-05-30 08:00:01.07,97,0,12,0.0
13490,2000103985049,2019-05-30 08:00:01.07,98,0,12,0.0
13491,2000103985049,2019-05-30 08:00:01.07,99,0,12,0.0
13492,2000103985049,2019-05-30 08:00:01.07,100,0,12,0.0
13493,2000103985049,2019-05-30 08:00:01.07,101,0,12,0.0
13494,2000103985049,2019-05-30 08:00:01.07,102,0,12,0.0
13495,2000103985049,2019-05-30 08:00:01.07,103,0,12,0.0
13496,2000103985049,2019-05-30 08:00:01.07,104,0,12,0.0
13497,2000103985049,2019-05-30 08:00:01.07,105,0,12,0.0
13498,2000103985049,2019-05-30 08:00:01.07,106,0,12,0.0
